,0,1
0,384.37481689453125,785.0000610351562
1,367.4776306152344,384.0
2,313.3828430175781,260.00006103515625
3,318.59423828125,303.9999694824219
4,374.9249572753906,468.0000915527344
5,340.3752136230469,424.00006103515625
6,310.27447509765625,400.0
7,328.73809814453125,470.0000305175781
8,484.697998046875,633.9998779296875
9,705.605224609375,900.0000610351562
10,790.3491821289062,761.0001220703125
11,604.5335083007812,500.0000305175781
12,375.43426513671875,371.9999694824219
13,263.93658447265625,267.00006103515625
14,197.5839080810547,264.0000305175781
15,147.6308135986328,171.0
16,111.24954223632812,191.00001525878906
17,81.90601348876953,141.00003051757812
18,49.23995590209961,75.0
19,25.34623146057129,55.99999237060547
20,14.252891540527344,11.000000953674316
21,14.493356704711914,10.000000953674316
22,27.673622131347656,30.000003814697266
23,70.43374633789062,83.99999237060547
24,142.7196502685547,205.99998474121094
25,213.29051208496094,394.99993896484375
26,293.2593688964844,539.0001220703125
27,433.2937316894531,646.9999389648438
28,596.240234375,742.9998168945312
29,581.5615844726562,710.0001831054688
30,455.5401306152344,576.0
31,425.6078186035156,620.0
32,502.8637390136719,659.0001220703125
33,638.3627319335938,609.9998779296875
34,583.969482421875,495.00006103515625
35,402.89532470703125,341.0000305175781
36,258.2955322265625,247.00003051757812
37,194.61611938476562,214.99996948242188
38,159.00677490234375,185.00001525878906
39,137.98770141601562,179.00003051757812
40,114.30046081542969,127.00003051757812
41,85.29663848876953,109.00001525878906
42,49.193077087402344,74.00000762939453
43,21.473352432250977,22.000001907348633
44,11.756084442138672,11.000000953674316
45,12.246164321899414,10.000000953674316
46,24.922819137573242,23.0
47,63.09276580810547,35.0
48,129.8805694580078,61.99999237060547
49,183.6900177001953,85.99998474121094
50,244.8273162841797,185.00001525878906
51,367.25146484375,335.9999694824219
52,520.8120727539062,392.00006103515625
53,519.43701171875,320.0000305175781
54,444.87042236328125,314.0000305175781
55,401.3848571777344,306.0
56,510.08782958984375,333.00006103515625
57,659.7061767578125,157.00001525878906
58,599.05322265625,106.00001525878906
59,392.10137939453125,114.00000762939453
60,247.7663116455078,115.99999237060547
61,184.43789672851562,113.00000762939453
62,128.560302734375,78.99999237060547
63,90.69393920898438,80.00000762939453
64,54.784873962402344,50.999996185302734
65,28.594249725341797,36.99999237060547
66,12.701346397399902,15.000001907348633
67,6.3145856857299805,10.000000953674316
68,6.828019618988037,6.999999523162842
69,18.594270706176758,18.999998092651367
70,86.32805633544922,59.000003814697266
71,295.63739013671875,153.99998474121094
72,457.25872802734375,397.0000305175781
73,324.0035705566406,331.9999694824219
74,216.61143493652344,298.0
75,205.81373596191406,307.9999694824219
76,235.4761962890625,341.0000305175781
77,256.868896484375,405.00006103515625
78,245.30935668945312,419.99993896484375
79,271.6294250488281,370.0000305175781
80,397.09698486328125,377.0
81,639.49755859375,496.9999694824219
82,747.2356567382812,456.0000305175781
83,552.375732421875,371.0
84,331.3817138671875,227.00003051757812
85,222.142578125,150.9999542236328
86,137.64703369140625,106.99999237060547
87,76.87690734863281,69.0
88,34.872344970703125,30.999996185302734
89,14.090883255004883,12.999999046325684
90,5.604924201965332,6.999999523162842
91,3.3680660724639893,3.0
92,5.567843437194824,6.999999523162842
93,25.756223678588867,18.999998092651367
94,171.37271118164062,143.00003051757812
95,661.6966552734375,361.9999694824219
96,791.1829223632812,713.0
97,412.6924743652344,382.0000305175781
98,208.92556762695312,163.99998474121094
99,164.95596313476562,192.99998474121094
100,176.9161376953125,260.00006103515625
101,185.60971069335938,237.9999542236328
102,189.614990234375,243.9999542236328
103,221.22787475585938,254.00006103515625
104,332.3476257324219,424.00006103515625
105,547.2545166015625,806.0000610351562
106,663.260009765625,784.0001220703125
107,489.0978698730469,514.0
108,322.9163513183594,360.0000305175781
109,236.18081665039062,225.00001525878906
110,159.0565948486328,162.00003051757812
111,96.04656219482422,83.99999237060547
112,41.80721664428711,33.000003814697266
113,16.152469635009766,8.0
114,6.775803565979004,8.0
115,4.388254165649414,6.0
116,7.020609378814697,6.0
117,29.3033390045166,40.000003814697266
118,173.77520751953125,174.99998474121094
119,543.708740234375,506.99993896484375
120,637.3939208984375,838.9999389648438
121,360.4272155761719,365.99993896484375
122,200.52053833007812,216.99993896484375
123,177.32754516601562,290.9999694824219
124,200.94895935058594,390.00006103515625
125,209.1375732421875,297.0000305175781
126,199.91189575195312,271.0000305175781
127,224.77696228027344,319.0
128,328.6479797363281,565.9999389648438
129,501.4488525390625,947.9998779296875
130,536.1062622070312,844.0
131,407.8286437988281,565.9999389648438
132,282.1450500488281,392.00006103515625
133,223.6486053466797,268.9999694824219
134,181.28965759277344,196.99998474121094
135,118.27230834960938,136.0
136,61.470062255859375,42.00000762939453
137,24.94835090637207,11.000000953674316
138,10.65322208404541,11.000000953674316
139,6.17696475982666,3.0
140,8.354166030883789,10.000000953674316
141,29.058250427246094,42.00000762939453
142,160.0484619140625,159.00003051757812
143,512.2097778320312,477.9998779296875
144,592.1226196289062,797.9998779296875
145,375.9326171875,355.0000915527344
146,226.19021606445312,203.99998474121094
147,193.74639892578125,251.0000457763672
148,218.00897216796875,325.99993896484375
149,224.29249572753906,290.9999694824219
150,204.3769073486328,347.9999694824219
151,247.8430938720703,460.0000305175781
152,386.57464599609375,480.9999084472656
153,604.8244018554688,827.0001220703125
154,681.4334106445312,692.0000610351562
155,526.2421264648438,742.9998168945312
156,346.4778137207031,414.9999084472656
157,261.2070617675781,260.00006103515625
158,201.3664093017578,177.00001525878906
159,140.21035766601562,185.99998474121094
160,80.11006164550781,68.0
161,40.28331756591797,36.99999237060547
162,18.805830001831055,16.0
163,10.295709609985352,6.0
164,10.500551223754883,8.0
165,26.90746307373047,35.0
166,118.10409545898438,143.00003051757812
167,349.9967956542969,392.00006103515625
168,469.6152038574219,745.0
169,328.82354736328125,400.0
170,237.6533966064453,275.0000305175781
171,236.2353515625,313.00006103515625
172,273.1769714355469,386.99993896484375
173,277.1377258300781,381.00006103515625
174,264.6289367675781,371.0
175,289.33685302734375,454.9999694824219
176,422.387939453125,520.0001220703125
177,609.7521362304688,837.0
178,623.2445068359375,641.9999389648438
179,455.0077819824219,492.9999694824219
180,323.9176940917969,307.9999694824219
181,253.2325897216797,189.99998474121094
182,208.49417114257812,160.00001525878906
183,177.5886688232422,100.0
184,140.88966369628906,248.99996948242188
185,94.7796859741211,146.00003051757812
186,47.756107330322266,67.0000228881836
187,19.699644088745117,15.000001907348633
188,11.732853889465332,11.000000953674316
189,15.232870101928711,11.000000953674316
190,37.429439544677734,28.0
191,103.9592056274414,69.99999237060547
192,187.43788146972656,173.99998474121094
193,226.0867919921875,265.99993896484375
194,265.9016418457031,347.0
195,373.3101501464844,527.0
196,537.35107421875,573.0001220703125
197,540.1738891601562,669.9998168945312
198,433.60601806640625,597.0000610351562
199,397.43658447265625,615.0
200,451.9222412109375,636.9998779296875
201,472.70098876953125,528.0000610351562
202,430.912109375,472.9999694824219
203,320.3594055175781,331.9999694824219
204,246.86166381835938,255.00001525878906
205,225.44227600097656,203.99998474121094
206,205.7294464111328,188.99996948242188
207,186.46087646484375,125.00000762939453
208,141.02650451660156,111.00000762939453
209,87.92765808105469,111.99998474121094
210,38.44916534423828,66.00000762939453
211,15.866378784179688,28.0
212,9.880387306213379,12.0
213,14.649152755737305,11.000000953674316
214,38.62293243408203,24.0
215,98.27812957763672,50.999996185302734
216,172.0258026123047,132.00001525878906
217,197.8305206298828,222.99996948242188
218,235.126708984375,427.9999694824219
219,353.32464599609375,494.00006103515625
220,492.35369873046875,562.0000610351562
221,486.2916564941406,619.0000610351562
222,380.9065246582031,617.0
223,338.25048828125,568.0001220703125
224,397.8588562011719,581.0
225,485.78082275390625,539.0001220703125
226,474.4990234375,452.9999084472656
227,372.39715576171875,335.9999694824219
228,285.52587890625,245.99998474121094
229,226.05035400390625,196.00003051757812
230,166.20225524902344,125.00000762939453
231,107.65885162353516,104.99998474121094
232,53.84799575805664,48.0
233,22.850542068481445,28.999998092651367
234,9.76791763305664,6.0
235,6.241648197174072,4.0
236,9.145626068115234,10.000000953674316
237,33.497337341308594,40.000003814697266
238,145.80648803710938,147.00003051757812
239,355.6030578613281,475.9999084472656
240,248.5772705078125,736.9998168945312
241,231.55645751953125,358.9999694824219
242,211.57568359375,167.99998474121094
243,262.4463806152344,263.0
244,352.7403259277344,284.00006103515625
245,342.3968200683594,146.00003051757812
246,294.0660705566406,185.00001525878906
247,286.2339172363281,260.00006103515625
248,401.9905090332031,447.0000305175781
249,611.072998046875,765.9998168945312
250,654.5663452148438,592.0000610351562
251,450.7389831542969,238.99993896484375
252,266.06640625,256.0
253,178.73971557617188,205.99998474121094
254,129.1887664794922,125.99999237060547
255,87.06245422363281,81.00001525878906
256,46.49119186401367,48.0
257,21.951385498046875,12.999999046325684
258,11.392814636230469,3.0
259,8.01556396484375,2.0
260,9.942056655883789,6.999999523162842
261,28.11642074584961,51.999996185302734
