,0,1
0,434.0123291015625,785.0000610351562
1,338.5126953125,384.0
2,213.32652282714844,260.00006103515625
3,222.7196502685547,303.9999694824219
4,284.0711669921875,468.0000915527344
5,270.99859619140625,424.00006103515625
6,253.2199249267578,400.0
7,230.5032958984375,470.0000305175781
8,384.2346496582031,633.9998779296875
9,579.2056884765625,900.0000610351562
10,509.5775451660156,761.0001220703125
11,431.74609375,500.0000305175781
12,276.202880859375,371.9999694824219
13,206.7880096435547,267.00006103515625
14,141.8114471435547,264.0000305175781
15,133.39527893066406,171.0
16,87.91293334960938,191.00001525878906
17,83.49665069580078,141.00003051757812
18,79.638427734375,75.0
19,24.72187614440918,55.99999237060547
20,11.466039657592773,11.000000953674316
21,21.982593536376953,10.000000953674316
22,34.20746994018555,30.000003814697266
23,65.7151107788086,83.99999237060547
24,150.0264129638672,205.99998474121094
25,176.79513549804688,394.99993896484375
26,179.94105529785156,539.0001220703125
27,270.15869140625,646.9999389648438
28,338.09942626953125,742.9998168945312
29,318.4955139160156,710.0001831054688
30,366.8839111328125,576.0
31,400.67254638671875,620.0
32,443.2377014160156,659.0001220703125
33,408.09808349609375,609.9998779296875
34,400.8265686035156,495.00006103515625
35,260.8163757324219,341.0000305175781
36,177.97532653808594,247.00003051757812
37,128.45962524414062,214.99996948242188
38,86.46466827392578,185.00001525878906
39,101.35295104980469,179.00003051757812
40,107.03498840332031,127.00003051757812
41,105.23361206054688,109.00001525878906
42,84.79791259765625,74.00000762939453
43,39.093379974365234,22.000001907348633
44,11.380880355834961,11.000000953674316
45,11.906779289245605,10.000000953674316
46,22.425403594970703,23.0
47,53.61957931518555,35.0
48,117.7250747680664,61.99999237060547
49,216.60513305664062,85.99998474121094
50,286.52874755859375,185.00001525878906
51,563.5772094726562,335.9999694824219
52,576.8639526367188,392.00006103515625
53,566.143798828125,320.0000305175781
54,484.1092529296875,314.0000305175781
55,483.0658264160156,306.0
56,452.80877685546875,333.00006103515625
57,481.4630126953125,157.00001525878906
58,392.227783203125,106.00001525878906
59,294.5228576660156,114.00000762939453
60,231.80104064941406,115.99999237060547
61,164.11483764648438,113.00000762939453
62,109.98994445800781,78.99999237060547
63,63.97407150268555,80.00000762939453
64,45.5218391418457,50.999996185302734
65,29.73394012451172,36.99999237060547
66,22.03877067565918,15.000001907348633
67,11.485879898071289,10.000000953674316
68,9.546913146972656,6.999999523162842
69,18.57248878479004,18.999998092651367
70,55.20610809326172,59.000003814697266
71,183.98358154296875,153.99998474121094
72,298.5146789550781,397.0000305175781
73,309.2254943847656,331.9999694824219
74,275.43365478515625,298.0
75,264.1426696777344,307.9999694824219
76,226.37362670898438,341.0000305175781
77,213.57986450195312,405.00006103515625
78,243.62327575683594,419.99993896484375
79,240.72265625,370.0000305175781
80,369.8331604003906,377.0
81,611.6309814453125,496.9999694824219
82,441.8951416015625,456.0000305175781
83,450.4111633300781,371.0
84,292.27947998046875,227.00003051757812
85,174.08819580078125,150.9999542236328
86,103.98081970214844,106.99999237060547
87,45.82991409301758,69.0
88,26.436565399169922,30.999996185302734
89,11.500171661376953,12.999999046325684
90,6.304654598236084,6.999999523162842
